review,sentiment
"It's a shame this movie is rated PG 13--it is really quite suitable for anyone--though young kids might not follow it too well.<br /><br />It belongs to that wonderful genre of serio-comic ghost/angel stories that would have to include everything from Capra's ""It's A Wonderful Life"" to Wenders's ""Wings of Desire."" <br /><br />The photography is stunning, the acting first rate, and--wonder of wonders--the tone is uplifting.<br /><br />My only criticism is that there is not much ambiguity in the film. The two interwoven stories seem intriguingly mysterious at first; but they resolve themselves a little too nicely for my taste. As the director points out in his commentary on the DVD, all the ingredients of Irwin's story are on his bedside table. The symbolism is just a trifle too pat for me.<br /><br />But what a lark! My favorite scene has to be when the relocation team tries to get breakfast at a diner. This is practically theatrical in its magic--a tour de force of witty acting--subtle, playful, and positively rhythmic--coupled with striking cinematography and an acute eye for the grotesque.<br /><br />""Northfork"" is funny, touching, gorgeous to look at, magical (with the above reservations) and has not one single car-chase.<br /><br />An easy nine stars.",positive
"The superb star quality of Gerard Philipe, who died way too young, leaps from the screen in this witty, funny, sly swashbuckling comedy with plenty of sword fencing and knockabout antics. Charmingly loopy in its' storytelling, impossible to resist. A sweet romantic comedy with a very young Gina Lollobrigida as the love interest. A movie one will remember with great affection.",positive
"There is no way to put into words just how bad, how shapeless, paceless and laughless these ""Vice Academy"" films really are. You have to experience one for yourself. For the third time in a row, writer-director Rick Sloane does not show even an ounce of writing or directing talent. There is nothing here that a person above the age of 5 will believe or laugh at, yet the (very brief) nudity and other ""plot"" elements make the films unsuitable for kids. Which leads me to believe that they are really aimed at adults with the mental capabilities of 5-year-olds. Elizabeth Kaitan makes a more than welcome replacement for Linnea Quigley - she is winningly bubbly and cute, and her wonderful big smile is about the only thing that can make a viewer smile as well. But watching her and the other girls in this film is like watching a bunch of flowers in a desert covered with horse manure. (*)",negative
"I sat through this on TV hoping because of the names in it that it would be worth the time...but dear Gussie, whoever thought this script was worth producing? The basic idea is excellent but the execution is appallingly bad, with a constantly illogical sequence of scenes, an ending that is almost laughably melodramatic and poor Rock Hudson wanders through this with an understandably confused look on his slightly sagging face. Looks like a bad B movie from the 40's...",negative
"Brought Philip Larkin to life in a way that is worthy of the greatest performances of all time, and not just the ones that are measured by popularity. It shows a stark portrayal of Larkins life as the greatest unrecognized poet of his era - which is exactly how he would have wanted it, such was his disdain for cankers and medallions. It dramatically exposes the raw beauty in the intense sadness of Philips observations of our relationship with our own mortality, and lays it our in a way that seems to have missed even the great philosophers. for anyone interested in profound observations of our relationship with life, love and death this is a must.",positive
"The one who says that Lucio Fulci is not one of the most important names in the history of splatter is probably mad.The Italian director is a legend among hardcore-horror fans,and his work exceeds the barriers of the genre(who can forgot his western,crime or fantasy flicks).This is probably his goriest film,and unfortunately one the last.A horror director(Fulci as himself) starts hallucinating about gruesome murders.He goes to a psychiatrist,who makes him believe he is the criminal.In this time,the doctor begins a long chain of serial crimes.With such a plot,the movie should have been filled with something.And there are roting corpses,crashed or melted heads,stabbings,decapitations,chainsaw dismemberment and many others.Kind of boring sometimes,the film is saved by the excessive violence that will definitely please the gore addicts.",positive
"""Ambushed"" is no ordinary action flick. It's much to bad to be ordinary. One man walks toward another with a machine gun blazing. The other man fires one round and fells the man with the greater fire power without so much as a nick from the hail of lead raining down on him. Guess which one is the good guy. Duh. Such is ""Ambushed"" through and through. Not a good action flick, not a good drama, not a good movie, ""Ambushed"" fails on all levels with it's cast of B-movie veterans mechanically going through the motions almost as though they know they're making a real loser. Not recommended for anyone.<br /><br />",negative
Definitely one of the most witty and twisted who-dunnit I ever seen. Christopher Reeve and Micheal Caine were brilliant and kept me going through the whole affair. <br /><br />Very classy set pieces and the props really lend a sense of atmosphere to the proceedings. The minimalist feel works for the whole picture.<br /><br />My only complain isn't with the film itself but the lack of a decent widescreen edition of the movie on DVD. I own the fullscreen version (which proves I love the film enough to endure fullscreen presentation) but a awesome Deluxe or 'special' edition would most surely get my cash.,positive
"-may contain spoilers-<br /><br />Clearly, who ever made this film must have had a lot of connections. I just can't see it any other way. What really surprises me is no one used the name Allen Smithee, and more surprising, everyone involved didn't use this name.<br /><br />Anyhow, where to begin. The bad dialogue, the crummy costumes, the sorry looking film stock, the unintentional comedy, the over-the-top characters, and more inconsistencies than George W. Bush's college career. I don't know what was funnier, the guy losing his arm because of a snowball, or the slow motion scene where all the baby Jack Frosts' were getting killed. Also, one of the great lines of all time was uttered in this film. ""How do we know it's him?"" Like there's another mutant snowman who can talk and kill people with snowballs! A great camp film, but a very bad film overall.",negative
"The US appear to run the UK police who all run around armed to the teeth and did you know that CID officers change into uniform when they stop work and go down the pub! This has got to be one of the most unrealistic films with the worst portrayal of ""real"" UK police that has ever been foisted on the unsuspecting public. I can see that Mr Snipes might have needed the money to pay his back tax bill but what the heck a good actor like Charles Dance was doing in it is a mystery.<br /><br />Worse than the worse low budget ""B"" film of the 50's. An hour and a half of suicide and time I will never get back.<br /><br />Avoid it like the veritable plague.",negative
"1 out of 10.<br /><br />This is the kind of movie that you cant believe you just wasted 2 hours of your life as you see the credits role. I honestly think I could make a better Vampire movie.... and I know nothing. The only thing that does not just suck (harder than a Vampire) is Jason Scott Lee.... his character is at least a little bit cool, has some mystery, and kicks a little butt.",negative
"When HOPPITY GOES TO TOWN he discovers nothing but bad news for his little insect neighbors in the Lowlands. Can this honest, good-natured grasshopper save his sweetheart, Miss Honey Bee, from the machinations of the evil C. Bagley Beetle - and also lead his friends to a safe new home - before it's too late?<br /><br />While not one of the great animated features (a very new art at the time this film was created) HOPPITY is an enjoyable film which should bring pleasure to uncritical viewers. Technically it is well made, with animation of a generally high quality. The movie's main drawback is that none of the characters really have any `heart' - they don't come `alive' on the screen in the way Jiminy Cricket did a year earlier in PINOCCHIO.<br /><br />However, it is ultimately unfair to compare the Fleischer Studio output with that of Disney. Max & Dave Fleischer had their own star to follow; their contribution - and it would be a considerable one - would be in the realm of the one-reel cartoon. With their POPEYE and BETTY BOOP series they created alternate realities as viable as any produced by other cartoon studios. HOPPITY was their second experiment with feature length animation (after GULLIVER'S TRAVELS in 1939), and henceforth they would expend their energies again on the cartoon short subject. In fact, the first in the highly acclaimed SUPERMAN series was already in release.<br /><br />HOPPITY'S story owes a great deal to Frank Capra, with it's energetic, go get em hero up against powerful societal forces. Indeed, the film's original title was MR. BUG GOES TO TOWN, which immediately puts one in mind of Gary Cooper or Jimmy Stewart and their Capraesque adventures.<br /><br />Jack Mercer, famous as the voice of Popeye, here speaks for two very different characters, old Mr. Bumble & Swat the Fly. Movie mavens should be able to catch veteran voice actors Pinto Colvig & Mae Questel, both in uncredited roles.<br /><br />The film has some pleasant songs supplied by Hoagy Carmichael & Frank Loesser, of which `Be My Little Baby Bumble Bee' is the most familiar. `We're The Couple In The Castle' is a fine romantic tune which deserves to be rediscovered.<br /><br />It is unfortunate that the film's initial animation, with its sweep out of the heavens and past the in-depth New York skyline, is obscured behind the opening credits.",positive
"Although there are some snippets in this 4-part documentary hinting at the necessity for recreational drug law reform, these are not very well-developed, in contrast to the many snippets from those who feel that the drugs that happen to currently be illegal are a scourge for which the only imaginable solution is incarceration of even those who are guilty even of mere possession of such drugs.<br /><br />Although this program, as a whole, leaves the viewer with the impression that the drug war is largely a futile exercise and a waste of money, and for that it deserves some praise, almost nothing in this documentary addresses the very real problems that total war against those who merely possess illegal drugs obviously causes and contributes to--very real problems that most drug warriors themselves would tell you, if asked, they think the drug war is designed to solve. For example, while many minutes are spent on the surge in violence associated with the rising popularity of crack cocaine in the 80's, at no point does this program even hint that the very laws designed to suppress crack cocaine make it impossible for drug sellers to enforce their contracts and business arrangements in courts of law, forcing them to resort to violence to stay in business. But instead of seeing the laws as an important cause of the violence, the drugs themselves seem to take the brunt of the blame. Inexplicably, alcohol prohibition, the violence that ensued, and the subsequent reversal of prohibition, is totally ignored by this program.<br /><br />This program will help to perpetuate ridiculous stereotypes of drug users, and it is these that are the primary force in driving the very expensive and very problematic drug war. The possibility of incorporating drugs other than alcohol into a happy and successful life is not really touched on. Use of any drug in excess is probably going to cause personal problems, but not all users do their drugs in excess, just like not all alcohol users are alcoholics.<br /><br />If you want a point of view from someone who believes that adults have a moral right not to be incarcerated and have their lives ruined by the criminal justice system just for using drugs that the government, for mostly very arbitrary political reasons rather than reasons based on sound social policy and legitimate science, has decided to totally prohibit, whose users it has decided to not-so-metaphorically wage war against, just forget about it. None of that is in here.<br /><br />On the other hand, this is hardly in the category of anti-drug propaganda. It is mostly an interesting neutrally-presented history of drugs in 20th century United States like marijuana, LSD, heroin, cocaine, MDMA, and Oxycontin. But there is a significant element of various people's points of view with regard to drug laws, and most (but not all) of that is not very thoughtful or well-informed and slanted in favor of the drug warrior mentality, especially with respect to drugs other than marijuana. <br /><br />The criminal justice system, along with its often harsh life-ruining penalties, is obviously not the only answer or the most appropriate answer to every single social problem, but unfortunately there's an epidemic in this nation of an as-yet unnamed disease whose primary symptoms are a lack of imagination with respect to social policy when it comes to certain drugs, a lack of compassion for fellow humans, a prejudice against people who use the drugs that are not governmentally-approved, perhaps a vested interest in the growth of the prison/policing industry, and a horrid apathy with regard to human dignity. It's morally wrong to kidnap or incarcerate people unless you have a very damn good reason for doing so, and the mere possession of an arbitrarily selected group of drugs is clearly not such a reason. This is really the primary issue when it comes to drugs, yet this program ignores it.<br /><br />So, in sum, the parts of this program that neutrally present history without feeding stereotypes of drug users that are at the heart of the drug war mentality are pretty good and interesting and entertaining. But when it comes to presenting a rational non-radical point of view with regard to drug policy, and giving the viewer examples not only of people with drug problems but also the many people who successfully incorporate drugs into happy and successful lives, it's pretty disappointing.",negative
"This movie was NOTHING like the book. I think the writer of the screenplay must have wanted the job of writing the sequel to Gone with the Wind and been turned down. This was his or her way of getting their ideas in anyway. The only similarity between this movie and the story it was portraying was the names of the principle characters and the location of the main action. None of the events that are shown in the movie happened that way in the book. For a Gone with the Wind fan (of both the book and the movie) this was deeply disappointing. If you loved the book Scarlett, don't watch this movie hoping to see it played out on the screen. They only share the title in common.",negative
"'The second beginning' as it's title explains, shows us the beginning of the end for the human race. Set long before the matrix existed, this short anime written by the Wachowski's shows us the world that could lay infront of us in the not to distant future, set at the turn of the 21st century, the second renaissance delves into issues common with human behaviour; greed, power, control, vanity etc.<br /><br />The use of robots or artificial intellegence as slaves or servents is common among science fiction/fantasy stories. The second renaissance is no exeption to this concept, however instead of a simple man vs. machine layout, this story explains the struggle that the machines put up with, the struggle for acceptance in a world ruled by humans. Where the matrix films show us the human perspective, these short animations tell both sides of the story.<br /><br />The second renaissance part 1 + 2, answer many questions brought up by the original Matrix film, such as how the war broke out, how the sky was blackend, what led to the use of humans as batteries and it also introduces us to the machine city called 01, which may have relevance to the upcoming Matrix Revolutions film.<br /><br />I won't give away too much of the story, as I do not want to ruin the experience for perspective viewers, however, I will recommend it to anybody interested in the world of the matrix or simply anybody interested in Japanese animation (anime).<br /><br />9/10.",positive
"First things first, this movie is achingly beautiful. A someone who works on 3D CG films as a lighter/compositor, the visuals blew me away. Every second I was stunned by what was on screen As for the story, well, it's okay. It's not going to set the world on fire, but if you like your futuristic Blade Runner-esquire tales (and who doesn't?) then you will be fine.<br /><br />I do have to say that I felt the voice acting was particularly bland and detracted from the movie as a whole. I saw it at the cinema in English, but I am hoping that there is a French version floating around somewhere.<br /><br />Definitely worth seeing.",positive
"I'm not sure what version of the film I saw, but it was very entertaining.<br /><br />I did not know who the ""Twins"" were (Gillian Chung and Charlene Choi) before seeing this movie and I think the English translation of the title is somewhat misleading.<br /><br />The martial arts are very nicely done. I especially liked them, because there was a lot of judo/grappling that was filmed very nicely. Donnie Yen (see him in Hero, great performance) as a director is great as he knows how to shoot these scenes.<br /><br />Everything seemed to flow for me, except there is one scene where the girls are on the rooftop fighting with bamboo poles. It has really nothing to do with the plot, but it's still entertaining.<br /><br />Overall, this is one of the better (modern) HK action flicks I've seen in a while. Although cheesy in some respects, it still pulls it off.<br /><br />Definitely a 9/10",positive
"About the baby: Why wasn't big brother assuming he'd be hungry for a bottle or some nourishment or a diaper change? He should have been screaming non-stop after that many hours without care. Definitely stupid to take the baby from a safe place when he didn't need to.<br /><br />And why was the road miraculously clear whenever anyone wanted to drive somewhere? Didn't any uprooted trees fall on the roads and block them?<br /><br />I can't imagine the cops at the roadblock not immediately following after any young person who would crash it, especially when they said it was dangerous to go there.<br /><br />That being said, it was nice to have a movie children could safely watch, for a change.",negative
"I may be a sentimentalist. But i found this movie truly moving. It was the first movie that reduced me to tears. And it did it more than once!! I recommend it to anyone both gay and str8. Religious or not! Supporting co-star Jackie Bisset stole the show, especially with her one liners. The nude scenes were superbly crafted as well, and all in were good taste. Most shocking was the portrayal of the orientation reversal deprogramming instituted by the Mormon church to the lead character. It shocked me that this still goes on in the world. Nevertheless I enjoyed this movie tremendously. This is definitely the best gay film since Torch Song Trilogy. And much better than the other gay movie offering that year - The Fluffer.",positive
"Excellent documentary that still manages to shock and enlighten. Unfortunately, times haven't changed much since this was made and it is thus an important piece for all freedom-conscious Americans to see.",positive
"No more corned beef and cabbage for her!<br /><br />This little romantic comedy clips along from scene to scene with a few exotic twists (some imaginary scenes and a costume party). All of this is centered around the wife of the husband(s) who is looking to break out of the doldrums, played by Gloria Swanson (she is twenty here!). Both the leading men have a natural air that is convincing and of course Swanson is perfect in all kinds of moods, from frivolous to worried to hopeful. <br /><br />Behind all the games and apparent lightheartedness is that old serious problem of staying in love and not straying in love. There's a little corniness, but director DeMille is on top of keeping it snappy and believable in all. As with many films from this period, the subtitles do not just tell what they are saying (or thinking) but often give a kind of philosophical insight, as if to justify the tragedy (or raciness). And there is that higher purpose here, probably better without the instructional text, but it's part of the narrative style, and it's kind of quaint. <br /><br />If you are looking for visual or formal amazement, you won't find it here. But as a story, well acted, and filmed with precision and economy, it's really a great example. The events might not come as a total surprise, but it's such a modern love story, set almost a hundred years ago, it's a gas. And did I saw Swanson was perfect?",positive
"All I can really say is that I'm glad that I was knitting socks while watching the movie, or I would be very angry for having wasted 2 hours of my life. The acting was terrible, the plot was even worse. There were some scenes that were meant to be serious that had my husband and I laughing out loud. I highly recommend this movie to people who like to do their own version of MST3K.",negative
"Great characters, great acting, great dialogue, incredible plot twists in plain language one of the best shows I've ever seen in my life. Do yourself a favor and watch this show, you won't regret it. This show re-writes the book on Sci-Fi!",positive
"''The 40 Year Old Virgin'''made me laugh a lot. I don't care if it is considered to be a very sexual comedy, I just enjoyed many of the jokes and scenes present in this movie. Steve Carell is perfect as the virgin nerd Andy Stitzer and I think the scene where Andy has his chest hair removed by wax one of the coolest, specially because it is real. Many of the actors and actresses present in this movie are well known or already famous,by the way.<br /><br />Andy Stitzer has a peaceful life. He is a little bit strange and collects lots of toys, but seems harmless. One day, while playing poker with his friends of his work, they discover that Andy is in fact...virgin! And he is already 40 years old! After this surprising revelation, all his friends are trying to make Andy sleep with a woman...the problem is the confusions in which Andy gets in,specially now that he is really starting to like Trish, a woman he met when she was buying a DVD player in the store he works at.",positive
"Some teen agers go to an old deserted farm house left to one of them by their dead grandfather, unaware that there had been several murders there decades earlier because their grandfather had made a pact with the devil for a good harvest- couldn't the guy have thought of something better to sell his soul for? The man's grandson and his friends are set up to be the next sacrifice, for reasons which are never explained. The stereotypical teenage son and his girlfriend, the black guy with a white girlfriend, and the two lesbians have to do battle with three killer scarecrows- but, don't be tricked like I was, this isn't nearly as fun as it sounds. It's mostly just a lot of chit chat about ball kicking, dope smoking, and the lead actor complaining about never knowing his parents. The camera work is atrocious and shaky, maybe done on a hand held camcorder in some scenes, which maybe a good thing since the scarecrows look like they just came from some kid's birthday party, and apparently they could only hire two people to play the three scarecrows! Some of the best movies I've seen have been these low budget, independent horror movies, but this one is just pathetic. The cast and crew seems to have just been made up of a bunch of people who knew each other, had never acted before and had no intention of acting again, and had a few thousand dollars (I can't believe this movie cost $130.000 to make) and a weekend of free time on their hands- even the lesbian skinny dipping scene is lame.<br /><br />I think it's amusing also, that as of this writing, there is a sequel to this film which no one has even bothered adding to IMDb.<br /><br />* out of ****, and I only rate it that highly only because of the skinny dipping scene, no matter how lame it may be.",negative
"Humphrey Bogart clearly did not want to be in this film, and be forced to play a part-Mexican or he would have been suspended. Believe me , he made the wrong choice! Presumably, after the success of ""Dodge City"", Warners tried a follow-up with Errol Flynn and his usual list of buddies, like Alan Hale, Guinn (Big Boy) Williams, Frank Mc Hugh and the ever-present John Litel, but they made the huge mistake of trying to present Miriam Hopkins as a love interest for Flynn v. Randolph Scott, and as a singer to really make things bad, because she proved one thing, and that is she cannot sing. The story was not too bad, but with Bogie clearly miscast also, it turned out to be a poor Western that was overlong, and on a low budget, but in fairness, color would not have helped.",negative
"Arnold fans will holler in joy, fans of brainless action will holler in astonishment, and Catholics will just holler.<br /><br />Illogically written by Andrew W. Marlowe and ham-handedly directed by Peter Hyams, *End of Days* gets The Terminator out of his open-backed hospital gown (Arnold Schwarzenegger's return to the big screen after his heart operation), whilst blowing things up in Mysterious Ways and blaspheming Biblical verse to give Catholics something more to whine about.<br /><br />It is 1999 and doom-sayers the world over live in trepidation of their computers going fritz and losing their downloaded porn. Even as the technological stank of Y2K muttons the New York streets, ex-cop turned alcoholic security guard, Jericho Cane (Schwarzenegger, with the perfunctory ""dead-wife-and-kid"" back-story for Loose Cannon effect), must brave theological waters to save 20-year-old virgin Christine (Robin Tunney) from being conscripted as  wait for it  The Bride of Satan. Dun dah daaaarrrh! Stupidity ensues.<br /><br />For every anti-hero, there is his anti-Christ. Gabriel Byrne is the devil here  and he's out to party like it's 1999, on a mission to impregnate Christine with the Anti-Christ between 11 pm and 12 midnight, December 31, 1999  ironically, in the hour that all porn will be lost  thereby bringing about the End of Days. Being able to read minds, conjure hallucinations and employ limitless magic, it doesn't occur to Satan to expedite the impregnation process by appearing months in advance and courting Christine as a teen model and then closing the panty raid easily at the appointed time; instead, he appears on December 28th like a Keyser Soze Terminator and wonders why she doesn't welcome him with open thighs (See above comment re: stupidity.) Here is a movie where nothing makes sense the moment it is uttered, let alone after contemplating its veracity or mythology. A priest (Rod Steiger) tells Jericho that '666' is really '999' upside down with a '1' in front of it. So wait - *Prince* is the Anti-Christ?<br /><br />Satan Soze pursues Jericho and Christine (J and C  get it?) around town, at no point doing anything which would actually precipitate their capture. In one scene, Satan recreates Jericho's wife and child to tempt him into revealing where he hid Christine. But if he can see so deeply into Jericho's mind in recreating his family with enough nuance to inspire nostalgia, why can't he see where Jericho hid Christine not ten minutes ago? <br /><br />Satan can make an assassin talk without a tongue, yet he can't make that assassin unjam a semi-automatic weapon. And when Jericho shoots Satan at point blank range, Satan is courteous enough to open his shirt to reveal the wounds closing, so Jericho won't worry unduly about Satan's health - not sanitary to go about with open bullet wounds Matter of fact, instead of simply possessing Jericho himself to get close to Christine and rape her, Satan expends so much unnecessary energy on side-projects (crucifying the tongue-less guy, blowing up Jericho's partner (Kevin Pollak) and then saving him, and then blowing him up again, ridiculously battling Jericho when he could snuff him out with the effort of thought) that we wonder whether a more efficient assassin/lover shouldn't be put on the case  say, Antonio Banderas.<br /><br />What I find most precious about *End of Days* is Arnold's valiant attempts at The Method: ""sad"" means scrunching up his eyes and not blurting out anything in a foreign accent; ""depressed"" means raising a bottle to his lips and not blurting out anything in a foreign accent; ""deathly scared"" means widening his eyes and not blurting out anything in a foreign accent. There's definitely a pattern here, if we could only decipher it.<br /><br />In the end, the devil is dispatched not by the holy men whom Catholics pray to for deliverance from apocalypses such as these, but from the atheist Jericho. While the timid men of an impotent god exhort ""faith"" and quiver in their cells doing nothing about Satan actually walking amongst them, the Prince of Darkness is thwarted by a nullifidian with a big gun and a foreign accent. Which clearly says something that Catholics blindly refuse to hear: that even if the Devil were to exist, those who have been indoctrinated to unconditionally and irrationally fear him would be unable to conjure a belief in his downfall, let alone act towards it. Further, they might not truly WANT him defeated, for only through his contrary polarity does their god's existence become tenable.<br /><br />For it is written in the Book of Revelations: ""And the Prince of Darkness shall descendeth upon the Earth without any solid game plan, and impregnate a virgin on a date which won't have any significance until the Gregorian Calendar of the 1500s adopts the day numbering which will put it in sync with the equinoxes and the Anno Domine syntax which will annoy sensible people for millennia, by which time, Christians will have forgotten Christ's actual birth date and appropriated the pagan Saturnalia festival in its stead. And the Prince shall effect a Revolution through tight purple pants and ambiguously-lesbian band members"" I can believe the people being drained of blood and crucified, and the alcoholic built like a Mr. Universe; I can believe that a giant, supernatural monster can't kill a guy armed only with a foreign accent; I can even believe that the devil needs to perform some hokey thirteenth century Celtic Druid ritual as foreplay - but what I cannot believe is the 20-year-old virgin in New York City in 1999.<br /><br />Especially around Prince...",negative
"""Landscape after a battle"" opens with escaping prisoners over a snowy field full of fences - in rather funny movements accompanied by Vivaldis Four Seasons. A touching opening. But we soon enough learn to know these prisoners as a mob, and when they (also treated humouristic) burry a man alive, the protagonist stops for a moment, but is soon more engaged in finding books from the turndowned camp than caring about his neighbour.<br /><br />The rest of the film is set in an American camp from where the prisoners are not released, in some kind of semi freedom, semi camp. A perfect set for a study of war criminality, American camps, Polish nationalism, Catholisism, grief and human misery in general.<br /><br />Film makes an important turn. In comes women, and with them film changes light, colour and temper. At the same time it turns out that these prisoners were slaves in Holocaust. I think a main underlying political theme of the film must mankind's treatments of Jews under and after the world war, and not only the Nazi exterminations, but mankind letting it happen - and even forcing them out of Europe after the war. On an emotional level the film is about grief and the problem with letting grief come, how environment makes grief difficult, and how difficult it can be to share grief for people with different experiences. <br /><br />But the film is a carpet of underlying contradictions,humour, irony and sudden beauty. A couple of times during the film a gypsy prisoner plays on an harp, an emotional tune brutally rejected (filmatically speaking) by the protagonist. That example picks up an important essence of the film's style and theme. When it comes to humour its very comic how the protagonist constantly looses and finds back his glasses, in crowds, in hay stacks etc.<br /><br />Its not hard to understand Spielberg's respect of Wajda when you see this film. The great treatment of light can be compared with Spielberg on his best. The Grunwald intermezzo speaks for itself. Narrativly it only brings the film out of the camp, but filmatically it brings the film to dream and eternity with profound beauty. Anyhow, there is also another scene I can't let go without comment. Its the Christian Supper. Undoubtly ironical, but simultaneously deeply religious we see the transsubstantiation moment, everybody falling on their knees, while the protagonist is saved from isolation by the priest to serve as a comic altar boy. His bells are mocking the scene, but also gives it emotion and love. When Nina gets her bread, sun light falls upon her and bells ring spheric, its the peak moment of the film.<br /><br />Main actors are excellent in their roles. Olbrychski as the perfect Wajda protagonist - the doubting reflecting mind, unable to put all the aspects of his mind and emotion into life. Beautiful Celinska is with great body acting debuting in a character unable to express all her inner in her proud movements.<br /><br />Those who try to describe everything, often are unable to take nothing in consideration. This is what Wajda manages. His films are either very moving, deep or beautifully shot, but pays attention to life's and society's particularity. A moment of joy for one, is the moment of irony for a second, the moment of grief for the third, a moment of nothing for the fourth.<br /><br />There is at least two reasons to pay attention to Wajdas films of this period. First is the remarkable free expression of deep political impact. This country was the first to overthrow communism twenty years later. Second is the development of a filmatic and narrative language that Kusturica has rose to grandeur.",positive
"The Salena Incident is set in Arizona where six death row inmates are being transfered from the state prison for reasons never explained, while driving along the heavily armed prison bus gets a flat & the driver is forced to pull off the road. Then two blonde birds turn up & after seducing the incompetent prison guards manage to get the better of them, the six prisoners are released but in a shoot-out their getaway car is damaged leaving them all stranded in the middle of the Arizona desert. They decide to head to the nearest town, Salena several miles away & take the cops with them as hostage. Once they reach Salena they find it odd that the place is completely deserted with not one single other person in sight. They soon discover that the entire town has been killed by flesh eating aliens & they are firmly placed on the menu...<br /><br />Also known as Alien Invasion Arizona in the US on DVD & apparently having the working title Terror Town this rubbishy low budget sci-fi horror flick was co-written, co-produced & directed by Dustin Rikert & has no real redeeming features at all, to be frank The Salena Incident is the sort of film which gives films a bad name. The film could roughly be divided into two parts, the opening forty or fifty odd minutes focuses on the prisoners in a thriller feeling opening, the guards & the escape although it's pretty poorly written & staged stuff. The dialogue between the two blonde birds & the prison guards is so bad it's unintentionally funny as the two fit birds chat up the two not so fit prison guards. Funny stuff actually, unfortunately The Salena Incident is supposed to be a sci-fi horror film not a comedy. Then once the escaped cons & their prison guard hostages arrive at Salena it goes into sci-fi horror mode as the aliens turn up & start killing our clichéd character's off which is good because they are annoying. Look, the whole film sucks as it's badly written, thought out & made. I can't really be bothered to go into why but trust me The Salena Incident is awful on every level.<br /><br />As well as being just a bad, boring & stupid film The Salena Incident is also poorly made. The action set-piece scenes are awful, the aliens looks terrible & are never shown on screen at the same time as the human character's & as such it's sometimes difficult to tell what's happening. The special effects are poor too, the aliens look rubbish & the CGI computer effects are absolutely terrible as well. The editing is poor, the cinematography is poor, the sets are cheap & the whole thing is just an eyesore really. There's a bit of gore, there's some gunshot wounds, someone is ripped in half & a severed hand is seen.<br /><br />Obviously shot on a low budget The Salena Incident has low production values & looks cheap from start to finish. Filmed in Superior in Arizona. The acting is terrible from no-one I have ever heard of although the actress who plays the female doctor is pretty good looking.<br /><br />The Salena Incident is a rubbish sci-fi horror film that is terrible in just about every way, not worth 90 minutes of yours, mine or anyone else's time.",negative
"A swedish splatter movie? Has the world gone insane?<br /><br />Probably not, but it's still not a common sight in these days with swedish gore-flicks, the b-movie business in Sweden seems to have troubles these days, long gone are the golden days of ""Rymdinvasion i lappland"". And this movie seems to have some troubles on its own: it's just too much talk in it, it still manages to be somewhat amusing mainly for the good FX, which are great for a b-movie. The script and most of the acting is still pretty bad though, but that actually don't matter that much, it's supposed to be a gore flick and nothing more, that's where it goes a bit wrong for some reason. There's is simply not enough blood to fill the void. <br /><br />Every person who know about Gert Fylking will have a good laugh over his role as a sgt. though. I nearly laughed my ass off. It's really that hilariously bad. <br /><br />Besides the good parts I've listed there's really nothing else to recommend here unless you're starved for swedish B-movies.<br /><br />4/10",negative
"Just like all of Mel Brooks' other comedies, Men in Tights is hilarious. But in seeing this as an outrageous comedy, I think many fail to realize that the reason the movie is so funny is that the characters themselves are acted so well. Elwes is the well-spoken former British noble, Lewis is an eternally annoyed king (I hope it's worth all the NOOOOOOIIIISE!), DeLuise is a FANTASTIC godfather, Roger Rees is a worried and cynical sheriff.... The actors and actresses are so loyal to their parts that the jokes flow forth with ease. Yes, we've seen this kind of comedy before, but the only comedy to achieve better character development, in my opinion, is The Big Lebowski. Very very funny.",positive
"Bottom-of-the-barrel stinker is so bad it's beyond funny. The ""plot"" is about an American mercenary, played by Reb Brown (in the film he's called a ""military adviser"" but it's not really clear if he's in the American military or not), helping the army of a Latin-American country fight guerrillas who winds up joining the guerrillas when the government turns on him, imprisons and tortures him. Shannon Tweed is a ""sports equipment saleswoman"" he picks up in a bar who gets caught up in all the intrigue. That description actually makes the movie sound better than it is, because it's really a stinker of almost Biblical proportions. How bad is it? Well, Shannon Tweed turns in the movie's most professional acting job. If that isn't an indication of just what a 12th-rate piece of junk this turkey is, nothing is From mismatched sound effects to a music score that sounds like it's from a 1940s ""Z""-grade horror flick (and may very well be) to the same footage (i.e., armored personnel carriers going down the same jungle trail) reused constantly to some of the most ineptly staged ""action"" scenes in recent memory, this laugh-a-minute sludgefest has to be seen to be disbelieved. Tweed looks bored, Brown looks hung over, and by the time this thing is finished--if you can last that long; I couldn't--you'll know just how they feel.<br /><br />Although there are a lot of explosions and gunfights, this can't be considered an ""action"" picture by any stretch of the imagination. It's boring (there's a scene in the back of a truck where everybody just stares at each other for three or four minutes), repetitive (the same ""rebels"" and ""soldiers"" being killed over and over), illogical (when a group of rebels is caught in an open field by a government helicopter gunship, instead of breaking for cover they just stand there staring up at it), inept (soldiers and rebels falling ""dead"" when no gunshots are heard, a gun battle inside a house where combatants standing against walls are machine-gunned but miraculously the walls escape undamaged) predictable (when the ""Governor"" says to offer a reward for Brown's capture because ""someone"" might turn him in, you know exactly who that ""someone"" will be, and it turns out to be exactly who you thought it was) and just downright stupid (pretty much everything else in the picture). Inept, brainless and stupid beyond belief. Don't waste your time.",negative
